Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
0.000460	0.403042	-0.740576	-0.642964	-0.000576
0.007751	0.562130	-0.567115	-0.386855	-0.000453
-0.000649	0.511357	-0.654722	-0.551822	-0.000516
0.000098	0.522358	-0.666110	-0.467060	-0.000514
0.005726	0.541821	-0.687136	-0.474351	-0.000543
-0.001054	0.701755	-0.610042	-0.433338	-0.000408
-0.002290	0.524050	-0.676623	-0.543619	-0.000418
0.005193	0.589209	-0.685384	-0.492580	-0.000557
-0.001544	0.545206	-0.601282	-0.379564	-0.000574
-0.003079	0.598517	-0.689764	-0.447920	-0.000583
0.002208	0.457200	-0.682756	-0.568227	-0.000490
0.000417	0.580746	-0.635448	-0.510808	-0.000574
-0.004294	0.525743	-0.709913	-0.468883	-0.000526
0.001974	0.472431	-0.710790	-0.557290	-0.000561
-0.000243	0.425890	-0.722178	-0.539974	-0.000451
-0.002567	0.601055	-0.632820	-0.473440	-0.000480
0.001675	0.495279	-0.674871	-0.418755	-0.000497
0.003018	0.572284	-0.578504	-0.472529	-0.000484
0.002187	0.639981	-0.602158	-0.484377	-0.000570
0.000119	0.528281	-0.560983	-0.446098	-0.000481
0.002528	0.432660	-0.733567	-0.557290	-0.000570
-0.001949	0.535051	-0.627564	-0.525391	-0.000547
0.000588	0.534205	-0.691516	-0.497137	-0.000619
0.000588	0.551129	-0.656474	-0.569139	-0.000570
-0.001885	0.552821	-0.649465	-0.539974	-0.000564
0.003040	0.561284	-0.554851	-0.394147	-0.000470
-0.000201	0.502895	-0.688012	-0.488934	-0.000460
-0.000947	0.496972	-0.709037	-0.618355	-0.000550
-0.000563	0.503741	-0.726559	-0.480731	-0.000513
0.001121	0.551975	-0.655598	-0.493491	-0.000589
-0.002802	0.474124	-0.683632	-0.591924	-0.000467
-0.001032	0.599363	-0.726559	-0.494403	-0.000425
0.001633	0.510511	-0.763353	-0.526302	-0.000458
-0.000030	0.584977	-0.560983	-0.427869	-0.000488
-0.001331	0.506280	-0.745832	-0.499871	-0.000493
0.001142	0.558745	-0.648589	-0.506251	-0.000519
0.001270	0.709370	-0.504915	-0.400527	-0.000569
-0.002972	0.533359	-0.621431	-0.508985	-0.000508
0.001590	0.562976	-0.544338	-0.369538	-0.000551
0.005939	0.594286	-0.717798	-0.616533	-0.000529
-0.005445	0.464816	-0.735319	-0.613798	-0.000527
-0.001267	0.524050	-0.670491	-0.501694	-0.000528
0.005960	0.637443	-0.559231	-0.397792	-0.000545
-0.006191	0.495279	-0.662606	-0.557290	-0.000524
-0.000222	0.488509	-0.688012	-0.580987	-0.000482
0.002784	0.584131	-0.625812	-0.575519	-0.000507
-0.007812	0.397119	-0.826430	-0.697649	-0.000467
-0.000137	0.477509	-0.731815	-0.589190	-0.000544
0.004191	0.444507	-0.672243	-0.530859	-0.000488
-0.000329	0.585824	-0.587265	-0.531771	-0.000603
0.000439	0.510511	-0.651217	-0.579164	-0.000543
0.006600	0.579900	-0.670491	-0.564582	-0.000535
-0.000840	0.545206	-0.596025	-0.488023	-0.000603
0.001483	0.555360	-0.631944	-0.432426	-0.000482
0.005896	0.584131	-0.636324	-0.412375	-0.000547
-0.002034	0.536743	-0.642457	-0.491668	-0.000518
0.002720	0.516434	-0.643333	-0.462503	-0.000557
-0.004337	0.583285	-0.671367	-0.526302	-0.000484
-0.002844	0.481740	-0.759849	-0.629292	-0.000539
0.002144	0.543513	-0.619679	-0.490757	-0.000426
0.007900	0.442814	-0.721302	-0.557290	-0.000487
-0.002866	0.543513	-0.647713	-0.591013	-0.000496
0.002549	0.588362	-0.621431	-0.408729	-0.000477
0.008519	0.460585	-0.631944	-0.538151	-0.000521
-0.001949	0.551129	-0.600406	-0.432426	-0.000525
0.000652	0.542667	-0.600406	-0.519011	-0.000527
0.008177	0.485971	-0.641581	-0.561848	-0.000475
-0.003143	0.457200	-0.593397	-0.458857	-0.000480
-0.001054	0.493587	-0.684508	-0.488023	-0.000552
0.008582	0.516434	-0.618803	-0.586456	-0.000497
-0.002269	0.478355	-0.693268	-0.491668	-0.000581
-0.003782	0.528281	-0.742328	-0.549088	-0.000523
0.003701	0.531666	-0.645085	-0.521745	-0.000610
-0.000350	0.591747	-0.570620	-0.395970	-0.000493
-0.005147	0.520665	-0.618803	-0.501694	-0.000502
0.005641	0.594286	-0.519808	-0.394147	-0.000520
-0.000904	0.564668	-0.594273	-0.476174	-0.000502
-0.004230	0.566361	-0.697649	-0.547265	-0.000497
0.003786	0.479201	-0.737947	-0.577342	-0.000482
-0.000968	0.474970	-0.617051	-0.551822	-0.000536
-0.000307	0.439429	-0.669615	-0.502605	-0.000504
0.003722	0.539282	-0.660854	-0.503517	-0.000520
0.003573	0.557053	-0.603910	-0.415109	-0.000453
-0.001054	0.623057	-0.567992	-0.501694	-0.000576
0.003146	0.458046	-0.758973	-0.581899	-0.000506
0.002485	0.507972	-0.612671	-0.591013	-0.000497
-0.002056	0.441968	-0.665234	-0.431515	-0.000545
0.006131	0.551129	-0.608290	-0.407818	-0.000478
0.006664	0.556206	-0.598654	-0.443363	-0.000563
-0.002439	0.516434	-0.592521	-0.587367	-0.000525
0.004212	0.485125	-0.659978	-0.476174	-0.000531
0.005278	0.516434	-0.624936	-0.539062	-0.000480
-0.003015	0.561284	-0.542586	-0.502605	-0.000432
0.002464	0.512203	-0.608290	-0.538151	-0.000491
0.005854	0.560437	-0.560983	-0.464326	-0.000505
-0.000926	0.541821	-0.534701	-0.398704	-0.000446
-0.006746	0.499510	-0.543462	-0.471617	-0.000495
0.004830	0.562130	-0.646837	-0.545442	-0.000550
-0.002375	0.485971	-0.645085	-0.629292	-0.000460
-0.006767	0.423351	-0.694144	-0.675775	-0.000606
0.007474	0.445353	-0.613547	-0.446098	-0.000486
0.001100	0.579054	-0.571496	-0.561848	-0.000531
-0.003356	0.533359	-0.588141	-0.494403	-0.000527
0.000098	0.435198	-0.645085	-0.505340	-0.000530
-0.000265	0.540128	-0.628440	-0.544531	-0.000509
-0.002887	0.573977	-0.582009	-0.463414	-0.000453
0.000375	0.411504	-0.733567	-0.532682	-0.000603
0.002357	0.517281	-0.567992	-0.516277	-0.000512
-0.000563	0.526589	-0.575000	-0.508074	-0.000615
0.009051	0.608671	-0.510171	-0.383210	-0.000502
0.002826	0.481740	-0.701153	-0.548176	-0.000468
0.000183	0.472431	-0.747584	-0.539062	-0.000437
0.003850	0.479201	-0.746708	-0.508985	-0.000522
0.006834	0.577362	-0.569744	-0.446098	-0.000564
-0.000968	0.562976	-0.585513	-0.533594	-0.000551
0.002741	0.522358	-0.581132	-0.586456	-0.000577
0.003871	0.529128	-0.637200	-0.572785	-0.000454
0.001036	0.496972	-0.634572	-0.438806	-0.000491
0.003274	0.364116	-0.705533	-0.539974	-0.000451
0.005385	0.449584	-0.675747	-0.556379	-0.000520
0.000929	0.510511	-0.572372	-0.491668	-0.000540
0.002166	0.607825	-0.674871	-0.491668	-0.000534
0.006749	0.430967	-0.684508	-0.609241	-0.000500
-0.000670	0.623057	-0.573248	-0.435161	-0.000506
0.002400	0.623057	-0.553098	-0.407818	-0.000525
0.006664	0.469893	-0.702905	-0.595570	-0.000533
-0.001757	0.560437	-0.572372	-0.514454	-0.000602
-0.001011	0.498664	-0.725683	-0.571873	-0.000503
0.006216	0.532512	-0.608290	-0.534505	-0.000542
-0.000393	0.592593	-0.591645	-0.529037	-0.000544
-0.002119	0.480047	-0.689764	-0.474351	-0.000539
0.007602	0.595978	-0.639829	-0.559113	-0.000417
-0.002333	0.481740	-0.567115	-0.624735	-0.000470
-0.012011	0.505434	-0.659978	-0.498960	-0.000438
0.007666	0.540975	-0.609166	-0.549999	-0.000519
-0.001054	0.485125	-0.711666	-0.702206	-0.000463
-0.005957	0.598517	-0.562735	-0.382298	-0.000435
0.000695	0.415735	-0.688888	-0.628381	-0.000615
-0.000990	0.494433	-0.624936	-0.484377	-0.000594
-0.013312	0.608671	-0.530321	-0.378653	-0.000498
0.003914	0.595132	-0.597778	-0.538151	-0.000535
0.000716	0.488509	-0.695897	-0.559113	-0.000442
-0.005339	0.595132	-0.556603	-0.465237	-0.000584
0.004468	0.540128	-0.572372	-0.470706	-0.000492
0.001483	0.426736	-0.620555	-0.612887	-0.000586
-0.003164	0.491048	-0.665234	-0.470706	-0.000538
0.001803	0.540975	-0.737071	-0.556379	-0.000508
0.001888	0.553668	-0.673995	-0.569139	-0.000495
-0.006959	0.452969	-0.634572	-0.568227	-0.000488
0.002976	0.557053	-0.660854	-0.467060	-0.000574
0.006770	0.575669	-0.599530	-0.469794	-0.000492
-0.005637	0.645905	-0.563611	-0.382298	-0.000580
0.001441	0.453815	-0.683632	-0.518100	-0.000508
0.007815	0.601055	-0.576752	-0.415109	-0.000581
-0.006085	0.571438	-0.579380	-0.436983	-0.000528
0.001185	0.617133	-0.508419	-0.488934	-0.000501
0.004084	0.538436	-0.574124	-0.448832	-0.000544
-0.003633	0.523204	-0.532949	-0.439718	-0.000562
0.000183	0.553668	-0.555727	-0.383210	-0.000573
0.005385	0.586670	-0.576752	-0.508074	-0.000558
-0.004529	0.480047	-0.659978	-0.485288	-0.000638
0.006429	0.618826	-0.506667	-0.405084	-0.000528
0.001910	0.408966	-0.734443	-0.556379	-0.000613
-0.006788	0.389503	-0.766857	-0.551822	-0.000543
0.001526	0.592593	-0.590769	-0.427869	-0.000546
0.000972	0.568053	-0.554851	-0.442452	-0.000536
-0.002525	0.412351	-0.671367	-0.604684	-0.000526
0.002805	0.529974	-0.532073	-0.393235	-0.000535
-0.000265	0.462277	-0.631944	-0.637495	-0.000522
-0.002972	0.519819	-0.631944	-0.615621	-0.000607
0.000673	0.515588	-0.601282	-0.430603	-0.000539
0.002379	0.548590	-0.595149	-0.484377	-0.000530
0.000609	0.465662	-0.668739	-0.496225	-0.000497
0.005662	0.623903	-0.493526	-0.325790	-0.000547
0.000822	0.500356	-0.692392	-0.512631	-0.000414
0.001206	0.590055	-0.586389	-0.508074	-0.000496
-0.001992	0.419120	-0.756345	-0.619267	-0.000443
-0.000691	0.452969	-0.753717	-0.527214	-0.000525
0.004745	0.413197	-0.652969	-0.562759	-0.000467
0.002933	0.621365	-0.520684	-0.457035	-0.000518
-0.000691	0.430121	-0.672243	-0.574607	-0.000555
0.003914	0.409812	-0.681003	-0.527214	-0.000504
-0.000286	0.445353	-0.685384	-0.614710	-0.000512
-0.001224	0.414043	-0.709037	-0.614710	-0.000523
0.006387	0.482586	-0.689764	-0.533594	-0.000617
-0.000542	0.470739	-0.730063	-0.576430	-0.000572
0.000481	0.534205	-0.514552	-0.478909	-0.000497
0.006067	0.480894	-0.607414	-0.489846	-0.000580
0.001462	0.596824	-0.517180	-0.465237	-0.000591
-0.003910	0.383579	-0.808032	-0.706763	-0.000569
0.004255	0.516434	-0.588141	-0.554556	-0.000470
0.000865	0.564668	-0.517180	-0.473440	-0.000551
-0.002439	0.513896	-0.593397	-0.457946	-0.000527
0.004425	0.586670	-0.588141	-0.546353	-0.000692
0.001164	0.586670	-0.652093	-0.448832	-0.000424
-0.004934	0.490202	-0.645085	-0.470706	-0.000542
0.004020	0.461431	-0.698525	-0.563670	-0.000550
0.000012	0.496972	-0.532073	-0.496225	-0.000513
-0.006127	0.518973	-0.640705	-0.418755	-0.000493
0.003978	0.612056	-0.466368	-0.316676	-0.000567
0.002379	0.472431	-0.592521	-0.416932	-0.000600
-0.003910	0.565515	-0.638953	-0.360424	-0.000533
0.002656	0.540128	-0.642457	-0.400527	-0.000539
0.001355	0.646751	-0.533825	-0.430603	-0.000498
-0.001416	0.600209	-0.554851	-0.448832	-0.000508
0.002528	0.483432	-0.641581	-0.520834	-0.000442
-0.000286	0.450430	-0.619679	-0.471617	-0.000469
0.000716	0.620518	-0.459360	-0.354956	-0.000445
0.003594	0.647597	-0.536453	-0.329436	-0.000479
0.000695	0.503741	-0.652093	-0.601039	-0.000537
0.000588	0.573131	-0.631068	-0.544531	-0.000507
0.003509	0.575669	-0.580256	-0.480731	-0.000578
-0.007662	0.606979	-0.589017	-0.413287	-0.000556
-0.002866	0.544359	-0.610042	-0.518100	-0.000514
0.000332	0.451276	-0.845703	-0.598304	-0.000385
0.005022	0.436891	-0.590769	-0.579164	-0.000467
-0.004529	0.473278	-0.651217	-0.602861	-0.000543
0.001483	0.458046	-0.629316	-0.436072	-0.000482
0.005832	0.539282	-0.597778	-0.467972	-0.000588
-0.001693	0.577362	-0.613547	-0.447920	-0.000540
-0.000052	0.508819	-0.691516	-0.488023	-0.000550
0.003210	0.435198	-0.673995	-0.539062	-0.000581
-0.004806	0.446199	-0.691516	-0.611976	-0.000658
0.001718	0.646751	-0.599530	-0.468883	-0.000549
0.004830	0.597671	-0.532949	-0.463414	-0.000601
-0.003804	0.528281	-0.626688	-0.563670	-0.000568
-0.003036	0.507972	-0.661730	-0.547265	-0.000456
0.003956	0.545206	-0.724807	-0.531771	-0.000548
-0.000073	0.463123	-0.630192	-0.525391	-0.000525
-0.004486	0.579900	-0.509295	-0.342196	-0.000536
0.004468	0.603594	-0.518932	-0.346753	-0.000437
0.008476	0.601902	-0.598654	-0.508985	-0.000539
-0.001416	0.539282	-0.578504	-0.540885	-0.000513
0.000609	0.387810	-0.724807	-0.631115	-0.000496
0.002571	0.472431	-0.646837	-0.476174	-0.000437
-0.001075	0.493587	-0.605662	-0.426958	-0.000517
0.003615	0.566361	-0.603034	-0.435161	-0.000576
0.005299	0.442814	-0.695897	-0.540885	-0.000464
0.000780	0.494433	-0.536453	-0.407818	-0.000599
0.002954	0.528281	-0.576752	-0.532682	-0.000589
0.005342	0.465662	-0.715170	-0.436072	-0.000509
-0.002034	0.542667	-0.624059	-0.503517	-0.000521
0.003146	0.614595	-0.611795	-0.344930	-0.000455
0.008902	0.592593	-0.683632	-0.535416	-0.000548
-0.001032	0.532512	-0.566239	-0.468883	-0.000496
0.003530	0.614595	-0.563611	-0.402350	-0.000637
0.006216	0.415735	-0.730939	-0.537239	-0.000476
-0.002802	0.436044	-0.631068	-0.494403	-0.000566
0.001633	0.545206	-0.576752	-0.501694	-0.000480
0.006003	0.471585	-0.663482	-0.473440	-0.000521
-0.000414	0.541821	-0.590769	-0.495314	-0.000562
-0.000776	0.393734	-0.689764	-0.515365	-0.000479
0.004852	0.590901	-0.663482	-0.557290	-0.000588
-0.002290	0.531666	-0.717798	-0.574607	-0.000515
-0.006213	0.374271	-0.880745	-0.699472	-0.000544
0.004702	0.574823	-0.626688	-0.471617	-0.000550
0.001100	0.691600	-0.573248	-0.371361	-0.000559
-0.002887	0.642520	-0.542586	-0.374096	-0.000528
0.001718	0.699216	-0.507543	-0.340373	-0.000586
-0.001864	0.505434	-0.596025	-0.508074	-0.000526
-0.006618	0.561284	-0.690640	-0.522657	-0.000571
-0.002525	0.555360	-0.601282	-0.539974	-0.000618
0.000929	0.552821	-0.580256	-0.523568	-0.000514
-0.001331	0.616287	-0.529445	-0.385033	-0.000597
-0.000947	0.557899	-0.533825	-0.303005	-0.000499
0.001547	0.529128	-0.646837	-0.560936	-0.000489
-0.003207	0.575669	-0.615299	-0.569139	-0.000474
-0.001778	0.514742	-0.597778	-0.495314	-0.000622
0.003850	0.594286	-0.586389	-0.440629	-0.000506
-0.000585	0.592593	-0.656474	-0.508074	-0.000535
0.000098	0.507972	-0.560983	-0.436072	-0.000429
0.005534	0.616287	-0.545214	-0.367716	-0.000482
0.001931	0.462277	-0.618803	-0.501694	-0.000548
-0.002098	0.501203	-0.678375	-0.589190	-0.000509
-0.006490	0.613749	-0.580256	-0.476174	-0.000597
-0.000947	0.554514	-0.587265	-0.403261	-0.000465
-0.002013	0.460585	-0.659978	-0.475263	-0.000492
0.029667	0.473278	-0.623183	-0.535416	-0.000508
-0.003377	0.453815	-0.593397	-0.526302	-0.000587
-0.003143	0.471585	-0.663482	-0.560025	-0.000553
0.011077	0.579900	-0.683632	-0.427869	-0.000547
-0.002247	0.495279	-0.551346	-0.412375	-0.000594
-0.002247	0.424197	-0.707285	-0.604684	-0.000493
0.008753	0.543513	-0.645961	-0.498048	-0.000632
-0.003505	0.436891	-0.678375	-0.460680	-0.000587
-0.003271	0.503741	-0.656474	-0.461592	-0.000692
0.006770	0.480894	-0.568868	-0.519011	-0.000554
-0.002823	0.481740	-0.617051	-0.512631	-0.000497
-0.003441	0.509665	-0.657350	-0.398704	-0.000591
0.010416	0.659444	-0.563611	-0.356779	-0.000516
-0.001160	0.499510	-0.642457	-0.527214	-0.000558
-0.006618	0.507126	-0.654722	-0.543619	-0.000524
0.006557	0.544359	-0.612671	-0.357690	-0.000462
-0.000947	0.622211	-0.627564	-0.475263	-0.000464
-0.003953	0.527435	-0.646837	-0.431515	-0.000407
0.005022	0.604440	-0.609166	-0.421489	-0.000494
0.002230	0.616287	-0.514552	-0.416021	-0.000503
-0.001736	0.419120	-0.624936	-0.527214	-0.000567
0.004575	0.542667	-0.566239	-0.523568	-0.000477
0.000162	0.590055	-0.663482	-0.492580	-0.000506
0.000695	0.480894	-0.546966	-0.473440	-0.000479
0.005641	0.561284	-0.627564	-0.424224	-0.000551
0.003018	0.523204	-0.576752	-0.507163	-0.000455
0.000439	0.503741	-0.600406	-0.590101	-0.000560
0.006813	0.652674	-0.460236	-0.421489	-0.000504
-0.009858	0.621365	-0.564487	-0.442452	-0.000496
-0.003932	0.492741	-0.635448	-0.579164	-0.000383
0.003402	0.547744	-0.636324	-0.453389	-0.000506
0.002720	0.353962	-0.679251	-0.484377	-0.000538
-0.002866	0.544359	-0.676623	-0.463414	-0.000476
0.002869	0.527435	-0.752841	-0.491668	-0.000533
0.006259	0.601055	-0.649465	-0.520834	-0.000532
-0.003484	0.522358	-0.574124	-0.481643	-0.000434
0.000886	0.461431	-0.651217	-0.526302	-0.000512
0.004511	0.598517	-0.643333	-0.548176	-0.000476
-0.002247	0.570592	-0.631068	-0.475263	-0.000476
0.000737	0.480047	-0.758097	-0.590101	-0.000448
0.003210	0.504587	-0.600406	-0.610153	-0.000522
-0.001032	0.662829	-0.475129	-0.437895	-0.000481
-0.001054	0.518127	-0.545214	-0.560025	-0.000561
0.000012	0.604440	-0.626688	-0.519922	-0.000470
-0.000649	0.557053	-0.490022	-0.476174	-0.000596
0.000545	0.596824	-0.575000	-0.457946	-0.000585
-0.000243	0.439429	-0.752841	-0.657546	-0.000491
0.000609	0.480894	-0.637200	-0.559113	-0.000587
0.000439	0.532512	-0.639829	-0.519011	-0.000481
0.001057	0.472431	-0.668739	-0.655724	-0.000567
0.004297	0.559591	-0.624059	-0.494403	-0.000470
-0.001992	0.414889	-0.682756	-0.539974	-0.000531
-0.000030	0.465662	-0.749336	-0.529037	-0.000502
0.004255	0.502049	-0.675747	-0.509897	-0.000601
-0.003271	0.496125	-0.589893	-0.632938	-0.000481
-0.000009	0.386118	-0.710790	-0.636584	-0.000468
0.007218	0.509665	-0.670491	-0.554556	-0.000553
-0.002823	0.446199	-0.680127	-0.585544	-0.000486
-0.000691	0.485125	-0.643333	-0.529948	-0.000550
0.009926	0.704293	-0.489146	-0.321233	-0.000487
-0.000521	0.652674	-0.455856	-0.359513	-0.000422
0.000034	0.542667	-0.682756	-0.493491	-0.000480
0.005363	0.469047	-0.690640	-0.590101	-0.000511
-0.000243	0.474124	-0.685384	-0.563670	-0.000455
-0.002290	0.460585	-0.731815	-0.627470	-0.000493
0.007815	0.557053	-0.659102	-0.440629	-0.000519
-0.000862	0.484278	-0.617927	-0.508074	-0.000575
-0.000457	0.355654	-0.688012	-0.645698	-0.000601
0.003807	0.419966	-0.758097	-0.570050	-0.000471
-0.001800	0.450430	-0.617927	-0.545442	-0.000539
-0.002311	0.426736	-0.790511	-0.649344	-0.000435
0.003892	0.475816	-0.611795	-0.510808	-0.000463
-0.000393	0.567207	-0.673119	-0.445186	-0.000481
-0.003505	0.564668	-0.686260	-0.528125	-0.000473
0.002080	0.547744	-0.587265	-0.492580	-0.000493
-0.002823	0.374271	-0.716922	-0.673040	-0.000482
-0.003143	0.477509	-0.549594	-0.487111	-0.000515
0.001718	0.480047	-0.664358	-0.613798	-0.000492
-0.000030	0.598517	-0.602158	-0.546353	-0.000517
-0.004017	0.502049	-0.631944	-0.552733	-0.000503
0.003210	0.511357	-0.544338	-0.404172	-0.000659
0.000417	0.586670	-0.577628	-0.480731	-0.000624
-0.002674	0.559591	-0.585513	-0.474351	-0.000479
0.004297	0.588362	-0.546966	-0.389590	-0.000631
0.002912	0.490202	-0.640705	-0.591013	-0.000488
0.000098	0.651828	-0.582009	-0.439718	-0.000533
0.001419	0.514742	-0.620555	-0.556379	-0.000472
0.006110	0.522358	-0.597778	-0.560025	-0.000503
-0.002546	0.452969	-0.643333	-0.529037	-0.000548
0.002784	0.524897	-0.630192	-0.547265	-0.000610
0.007325	0.452122	-0.625812	-0.477086	-0.000509
-0.001011	0.606979	-0.560983	-0.421489	-0.000507
0.002059	0.545206	-0.648589	-0.471617	-0.000457
0.004319	0.397965	-0.790511	-0.604684	-0.000503
-0.002887	0.514742	-0.691516	-0.561848	-0.000519
0.001270	0.577362	-0.631944	-0.492580	-0.000483
0.007389	0.574823	-0.530321	-0.440629	-0.000442
-0.001629	0.590901	-0.626688	-0.501694	-0.000446
0.000609	0.546052	-0.621431	-0.456123	-0.000583
0.002848	0.388657	-0.617051	-0.500783	-0.000563
-0.002610	0.543513	-0.569744	-0.478909	-0.000469
-0.001459	0.560437	-0.624936	-0.467972	-0.000501
0.006451	0.506280	-0.709037	-0.524479	-0.000480
-0.006788	0.452969	-0.700277	-0.612887	-0.000639
-0.003782	0.536743	-0.661730	-0.522657	-0.000440
0.000012	0.412351	-0.661730	-0.531771	-0.000542
-0.006170	0.507126	-0.652969	-0.489846	-0.000561
-0.002759	0.504587	-0.678375	-0.544531	-0.000503
0.001078	0.448738	-0.637200	-0.561848	-0.000542
-0.004891	0.565515	-0.643333	-0.432426	-0.000495
-0.002503	0.573977	-0.688012	-0.569139	-0.000568
0.002059	0.565515	-0.519808	-0.471617	-0.000441
-0.002333	0.559591	-0.617051	-0.467060	-0.000508
0.000204	0.563822	-0.616175	-0.498048	-0.000458
0.002507	0.506280	-0.658226	-0.531771	-0.000470
-0.000222	0.521512	-0.529445	-0.411464	-0.000562
-0.000712	0.532512	-0.523312	-0.477086	-0.000483
-0.000265	0.344654	-0.695020	-0.623824	-0.000548
0.001803	0.466508	-0.624059	-0.530859	-0.000485
-0.001459	0.531666	-0.582009	-0.440629	-0.000513
0.001249	0.417428	-0.744956	-0.563670	-0.000412
0.003999	0.460585	-0.684508	-0.561848	-0.000528
0.000375	0.637443	-0.455856	-0.327613	-0.000484
-0.003185	0.386118	-0.734443	-0.542708	-0.000454
0.004340	0.581593	-0.581132	-0.506251	-0.000518
-0.004123	0.642520	-0.563611	-0.365893	-0.000451
0.000844	0.540975	-0.581132	-0.393235	-0.000439
0.003615	0.498664	-0.614423	-0.462503	-0.000468
0.004383	0.495279	-0.537329	-0.521745	-0.000613
-0.000755	0.542667	-0.619679	-0.414198	-0.000478
0.003594	0.525743	-0.646837	-0.477086	-0.000488
0.000076	0.404735	-0.716922	-0.560936	-0.000490
-0.003761	0.507126	-0.638076	-0.521745	-0.000473
0.007922	0.727987	-0.399788	-0.290245	-0.000538
0.002272	0.526589	-0.511048	-0.371361	-0.000484
-0.003015	0.524050	-0.576752	-0.479820	-0.000556
0.001206	0.544359	-0.613547	-0.479820	-0.000484
0.002059	0.529128	-0.736195	-0.486200	-0.000448
-0.005744	0.521512	-0.636324	-0.511720	-0.000460
-0.000179	0.475816	-0.763353	-0.615621	-0.000594
0.003423	0.484278	-0.577628	-0.593747	-0.000610
-0.000606	0.513050	-0.596025	-0.466149	-0.000461
0.002677	0.560437	-0.688012	-0.399615	-0.000531
0.003146	0.611210	-0.494402	-0.481643	-0.000460
-0.001842	0.549437	-0.697649	-0.529948	-0.000550
0.002826	0.479201	-0.580256	-0.454300	-0.000466
0.006173	0.491894	-0.626688	-0.507163	-0.000429
-0.000371	0.535051	-0.579380	-0.532682	-0.000504
0.003658	0.600209	-0.601282	-0.456123	-0.000481
0.005960	0.639981	-0.588141	-0.436983	-0.000538
-0.001821	0.425044	-0.639829	-0.576430	-0.000483
0.002805	0.604440	-0.613547	-0.447920	-0.000592
0.011588	0.658598	-0.536453	-0.399615	-0.000448
-0.003079	0.485125	-0.642457	-0.495314	-0.000462
0.003189	0.508819	-0.571496	-0.373184	-0.000513
0.011098	0.578208	-0.539081	-0.421489	-0.000608
-0.001608	0.605287	-0.589893	-0.470706	-0.000575
0.000545	0.505434	-0.596902	-0.475263	-0.000464
0.008028	0.457200	-0.742328	-0.546353	-0.000480
-0.004678	0.429275	-0.650341	-0.613798	-0.000454
0.000695	0.474124	-0.636324	-0.536328	-0.000521
0.007538	0.540975	-0.567992	-0.508074	-0.000445
-0.002738	0.543513	-0.603034	-0.461592	-0.000633
-0.000670	0.579900	-0.602158	-0.457035	-0.000495
0.005683	0.493587	-0.630192	-0.583722	-0.000568
-0.003121	0.474124	-0.708161	-0.468883	-0.000602
-0.001395	0.450430	-0.540834	-0.422401	-0.000482
0.007858	0.540975	-0.677499	-0.567316	-0.000502
-0.002994	0.471585	-0.726559	-0.623824	-0.000412
-0.005232	0.473278	-0.659102	-0.644787	-0.000592
-0.019366	0.475816	-0.642457	-0.403261	-0.000591
0.000162	0.547744	-0.588141	-0.447920	-0.000477
-0.005744	0.398811	-0.586389	-0.414198	-0.000499
-0.001608	0.556206	-0.636324	-0.519011	-0.000589
-0.001288	0.480047	-0.617927	-0.498960	-0.000583
-0.000990	0.546052	-0.673119	-0.477086	-0.000433
-0.000691	0.502049	-0.650341	-0.590101	-0.000515
0.001824	0.563822	-0.534701	-0.474351	-0.000417
-0.000009	0.568053	-0.550470	-0.467060	-0.000436
0.001291	0.574823	-0.633696	-0.527214	-0.000377
0.001718	0.580746	-0.678375	-0.523568	-0.000477
-0.000201	0.542667	-0.598654	-0.497137	-0.000504
-0.002397	0.475816	-0.746708	-0.639318	-0.000444
0.004916	0.454661	-0.628440	-0.571873	-0.000484
-0.001267	0.533359	-0.686260	-0.537239	-0.000518
0.001462	0.465662	-0.668739	-0.565493	-0.000558
0.007517	0.516434	-0.645085	-0.467060	-0.000521
0.000759	0.494433	-0.647713	-0.491668	-0.000501
0.004148	0.513050	-0.578504	-0.473440	-0.000422
0.005449	0.524050	-0.546966	-0.468883	-0.000525
0.000034	0.550283	-0.563611	-0.414198	-0.000506
0.002741	0.563822	-0.603910	-0.469794	-0.000490
0.012761	0.587516	-0.602158	-0.390501	-0.000448
-0.002738	0.454661	-0.683632	-0.501694	-0.000500
-0.000030	0.476663	-0.688888	-0.501694	-0.000494
0.003764	0.585824	-0.655598	-0.488023	-0.000447
