Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
-0.011820	-2.531617	0.534094	-4.698771	-0.001461
-0.009709	-2.763478	0.542855	-5.055136	-0.001531
0.004745	-2.716091	0.577897	-5.128960	-0.001610
-0.012161	-2.717783	0.527961	-5.251090	-0.001671
-0.014314	-2.794788	0.693537	-5.449779	-0.001609
0.000119	-2.667857	0.673388	-5.627506	-0.001628
-0.008067	-2.648394	0.680396	-5.655760	-0.001695
-0.015955	-2.579004	0.738216	-5.783358	-0.001721
-0.003356	-2.737246	0.499051	-5.892728	-0.001831
-0.005573	-2.644163	0.437727	-6.090506	-0.001902
-0.005850	-2.564619	0.562128	-5.942856	-0.001810
-0.003740	-2.490998	0.385163	-6.042201	-0.001783
0.002997	-2.310756	0.363262	-5.763307	-0.001839
-0.013802	-2.310756	0.287921	-5.819815	-0.001930
-0.001842	-2.183824	0.202067	-5.659406	-0.002107
0.003978	-2.094972	0.086426	-5.550947	-0.002082
-0.012352	-1.869880	0.140742	-5.292104	-0.002094
-0.003441	-1.779335	0.004077	-5.155392	-0.002178
0.004873	-1.555936	-0.081777	-4.946677	-0.002122
-0.002844	-1.350306	-0.016073	-4.890169	-0.002228
-0.010242	-1.427312	-0.300793	-4.860092	-0.002192
0.000908	-1.192911	-0.461112	-4.701506	-0.002358
-0.005530	-1.085442	-0.615299	-4.686012	-0.002337
-0.015188	-0.983897	-0.663482	-4.624035	-0.002339
0.002869	-0.973743	-0.833438	-4.430815	-0.002349
0.000588	-0.611564	-0.692392	-4.260380	-0.002548
-0.011436	-0.521866	-0.901771	-4.265848	-0.002516
-0.006106	-0.383934	-0.924549	-4.079008	-0.002621
-0.001523	-0.324699	-1.066471	-3.997891	-0.002642
-0.010029	-0.068297	-0.999014	-3.827456	-0.002616
-0.011393	-0.168150	-1.123415	-3.891256	-0.002660
0.003892	-0.023448	-1.165466	-3.797380	-0.002724
-0.010818	0.139024	-1.270593	-3.782797	-0.002596
-0.005936	0.027325	-1.262708	-3.848419	-0.002790
0.000567	0.033248	-1.345934	-3.904927	-0.002815
-0.011478	0.067943	-1.251320	-3.984220	-0.002734
-0.007172	0.135640	-1.229418	-3.904015	-0.002797
0.000439	0.148333	-1.179482	-4.040728	-0.002866
-0.007321	0.067097	-1.204012	-4.106350	-0.002854
-0.015763	0.039172	-1.167218	-4.107261	-0.002826
-0.003185	-0.011601	-1.169846	-4.046196	-0.002757
-0.000052	-0.060681	-1.082240	-4.027968	-0.002833
-0.009283	-0.174920	-1.007774	-3.945941	-0.002873
-0.000691	-0.206230	-0.946450	-3.631502	-0.002898
0.002954	-0.334854	-0.947326	-3.471092	-0.002899
-0.011116	-0.361086	-0.855340	-3.214072	-0.002883
-0.002354	-0.477017	-0.702029	-2.835834	-0.002901
0.008092	-0.534559	-0.541710	-2.373745	-0.002878
-0.014825	-0.548945	-0.537329	-2.078446	-0.002916
-0.009240	-0.712264	-0.536453	-1.668308	-0.002955
0.004489	-0.699570	-0.486518	-1.199840	-0.002828
-0.007598	-0.970358	-0.586389	-0.924592	-0.002847
-0.013013	-1.006745	-0.530321	-0.463414	-0.002854
-0.003399	-1.069364	-0.448847	-0.085176	-0.002829
-0.005573	-1.073595	-0.405044	0.323139	-0.002822
-0.013717	-1.220836	-0.313058	0.613881	-0.002860
-0.009922	-1.259762	-0.258742	0.983916	-0.002902
-0.006362	-1.232683	-0.320066	1.431422	-0.002670
-0.010221	-1.266532	-0.141350	1.820597	-0.002729
-0.008131	-1.463699	-0.210558	1.970981	-0.002800
-0.007897	-1.392617	-0.338463	2.160556	-0.002855
-0.011564	-1.410387	-0.278015	2.364714	-0.002812
-0.007833	-1.415465	-0.376134	2.483198	-0.002803
-0.004763	-1.400233	-0.361241	2.712875	-0.002627
-0.001587	-1.252146	-0.377010	2.917033	-0.002656
-0.005808	-1.221682	-0.445343	2.942552	-0.002714
0.000780	-1.277532	-0.448847	2.945286	-0.002713
-0.006042	-1.002514	-0.504915	2.980832	-0.002655
-0.010157	-1.097289	-0.673995	2.943464	-0.002518
0.002336	-0.998283	-0.631068	3.049188	-0.002554
-0.005083	-0.672492	-0.622307	3.225092	-0.002518
-0.012033	-0.825656	-0.778246	3.199572	-0.002506
-0.002887	-0.650490	-0.881622	3.313499	-0.002525
-0.006298	-0.592948	-0.968352	3.314410	-0.002479
-0.015977	-0.501557	-1.087496	3.401907	-0.002488
-0.003527	-0.178305	-1.126919	3.614267	-0.002525
-0.006000	-0.243463	-1.199632	3.617001	-0.002415
-0.010199	-0.096222	-1.227666	3.804753	-0.002333
-0.012352	-0.090299	-1.473839	3.755536	-0.002127
-0.002567	0.019709	-1.498369	3.756448	-0.002272
-0.012694	0.001092	-1.628026	3.734574	-0.002264
-0.008281	0.111946	-1.628902	4.003442	-0.002167
0.000226	0.320960	-1.684094	4.043544	-0.002211
-0.002119	0.469893	-1.654308	3.969720	-0.002081
-0.009773	0.288804	-1.920631	4.048101	-0.002022
-0.009283	0.401350	-1.916250	4.026227	-0.002008
-0.009922	0.553668	-1.866315	4.077267	-0.002029
-0.006490	0.381041	-2.045031	3.988859	-0.001962
-0.001203	0.481740	-2.029262	4.003442	-0.001997
-0.009368	0.603594	-2.094091	3.904097	-0.001882
-0.006170	0.419966	-2.176441	3.750068	-0.001894
-0.001373	0.403042	-2.052916	3.815690	-0.001743
-0.009666	0.554514	-2.032766	3.651635	-0.001635
-0.003207	0.515588	-2.096719	3.546822	-0.001643
-0.004123	0.565515	-2.185201	3.559582	-0.001631
-0.008963	0.649289	-2.021378	3.505808	-0.001686
-0.005637	0.563822	-2.069561	3.310765	-0.001509
-0.010050	0.403042	-2.261419	3.134861	-0.001393
-0.008387	0.500356	-2.104604	3.162204	-0.001379
-0.007343	0.419120	-2.139646	3.024580	-0.001443
-0.008622	0.331114	-2.000352	3.000883	-0.001270
-0.007812	0.255802	-2.005609	2.839562	-0.001212
0.003168	0.315882	-1.789221	2.838651	-0.001193
-0.007598	-0.046296	-1.902233	2.605328	-0.001135
-0.007108	-0.011601	-1.856678	2.435804	-0.001105
-0.010455	-0.067451	-1.793602	2.246229	-0.001123
-0.008430	-0.205383	-1.813751	1.986475	-0.001042
-0.004337	-0.328084	-1.697235	1.890777	-0.000994
-0.010711	-0.236693	-1.371340	1.767735	-0.000960
-0.008323	-0.323853	-1.318776	1.572692	-0.000692
-0.005467	-0.658106	-1.449309	1.210859	-0.000973
-0.010050	-0.666568	-1.244311	0.998499	-0.000873
-0.010881	-0.808732	-1.100637	0.766088	-0.000765
-0.013504	-1.004206	-1.100637	0.540967	-0.000812
-0.009133	-0.939048	-0.803652	0.366887	-0.000797
-0.007577	-1.139600	-0.796644	0.129007	-0.000851
-0.007065	-1.386693	-0.695020	-0.033225	-0.000770
-0.009709	-1.304611	-0.551346	-0.167204	-0.000835
-0.012182	-1.470468	-0.449723	-0.520834	-0.000753
-0.001778	-1.748872	-0.550470	-0.634761	-0.000765
-0.011649	-1.696407	-0.218443	-0.553645	-0.000698
-0.011500	-1.759872	-0.113316	-0.613798	-0.000786
0.000098	-1.996811	-0.243849	-0.691269	-0.000697
-0.010860	-2.037430	-0.046735	-0.596481	-0.000655
-0.012331	-1.993427	0.203819	-0.541796	-0.000684
-0.001587	-2.231212	0.156511	-0.562759	-0.000721
-0.007961	-2.204979	0.258135	-0.395058	-0.000734
-0.012736	-2.215134	0.216084	-0.429692	-0.000668
-0.005744	-2.354759	0.230977	-0.477997	-0.000644
-0.005573	-2.364067	0.231853	-0.279308	-0.000690
-0.015849	-2.384376	0.316831	-0.333993	-0.000646
-0.006319	-2.457996	0.252002	-0.375918	-0.000821
0.001206	-2.407224	0.340484	-0.283865	-0.000713
-0.015230	-2.369144	0.336104	-0.357690	-0.000681
-0.004891	-2.366605	0.336980	-0.316676	-0.000679
0.000801	-2.340373	0.273028	-0.353133	-0.000731
-0.015358	-2.273522	0.350121	-0.375918	-0.000690
-0.010391	-2.332757	0.149503	-0.436983	-0.000666
0.003615	-2.116973	0.320335	-0.313942	-0.000664
-0.013568	-2.108511	0.274780	-0.389590	-0.000748
-0.012928	-1.949424	0.300185	-0.380475	-0.000691
0.001697	-2.045892	0.096063	-0.283865	-0.000723
-0.009837	-1.880034	0.196810	-0.113430	-0.000682
-0.013866	-1.875803	0.003201	-0.194546	-0.000758
-0.000201	-1.761565	0.040871	-0.083353	-0.000674
-0.008579	-1.616017	-0.109811	-0.051454	-0.000734
-0.012949	-1.587245	-0.173764	-0.041428	-0.000726
-0.004315	-1.500932	-0.220195	0.048802	-0.000652
-0.000691	-1.340152	-0.297289	0.125361	-0.000584
-0.012821	-1.143831	-0.362993	0.135387	-0.000659
-0.011564	-1.186142	-0.645085	-0.043251	-0.000630
-0.002738	-1.136215	-0.744956	0.039688	-0.000603
-0.011862	-0.816347	-0.740576	0.058828	-0.000589
-0.002247	-0.521020	-0.676623	0.317670	-0.000725
-0.001501	-0.489710	-0.990253	0.210123	-0.000553
-0.005530	-0.463478	-1.081364	0.199186	-0.000650
-0.010519	-0.166458	-1.190871	0.223794	-0.000549
-0.001395	-0.131763	-1.430036	0.279391	-0.000536
-0.007556	-0.088606	-1.585975	0.353216	-0.000432
-0.011905	0.244801	-1.657812	0.494485	-0.000432
-0.001139	0.397119	-1.716508	0.677680	-0.000542
-0.006298	0.508819	-1.969690	0.782493	-0.000419
-0.015060	0.666214	-1.980203	0.783405	-0.000450
-0.008814	0.745758	-2.245649	0.732365	-0.000437
-0.005189	0.873535	-2.350777	0.954751	-0.000482
-0.014079	1.042777	-2.474302	0.856318	-0.000388
-0.016339	1.078318	-2.713466	0.972979	-0.000307
-0.009197	1.146015	-2.651266	1.038601	-0.000344
-0.013887	1.425265	-2.739748	1.070501	-0.000374
-0.006127	1.337259	-2.844000	1.126097	-0.000259
-0.009368	1.531887	-2.943871	1.402257	-0.000312
-0.009005	1.602969	-3.005195	1.432334	-0.000299
-0.008110	1.795905	-3.007823	1.625554	-0.000220
-0.004465	1.699437	-3.236475	1.641960	-0.000335
-0.005808	1.580967	-3.399423	1.663834	-0.000282
-0.008067	2.019305	-3.145365	2.095846	-0.000221
-0.002183	1.849216	-3.367884	2.029312	-0.000205
-0.008067	1.885603	-3.538716	2.054832	-0.000205
-0.010391	2.015074	-3.445854	2.215241	-0.000198
-0.002269	1.998149	-3.461623	2.300003	-0.000240
-0.005296	2.073462	-3.433589	2.299092	-0.000200
-0.005403	1.986302	-3.497542	2.217975	-0.000298
-0.006660	2.015920	-3.555362	2.162379	-0.000323
-0.011756	2.015074	-3.441474	2.038426	-0.000246
-0.000009	1.903374	-3.590404	1.844294	-0.000323
-0.007065	1.914374	-3.434465	1.703936	-0.000314
-0.015273	1.786597	-3.429209	1.566312	-0.000249
-0.004635	1.876295	-3.409059	1.190808	-0.000306
-0.006213	1.756133	-3.206689	1.029487	-0.000282
-0.022585	1.516655	-3.269765	0.649426	-0.000299
-0.008046	1.627509	-3.140984	0.457117	-0.000207
-0.003377	1.444728	-2.920217	0.201009	-0.000262
-0.013099	1.333028	-2.856264	-0.015909	-0.000326
-0.010135	1.239098	-2.789684	-0.397792	-0.000330
0.000460	0.932770	-2.703830	-0.798816	-0.000343
-0.018386	0.815147	-2.610967	-0.889046	-0.000422
-0.013823	0.691600	-2.466417	-1.157915	-0.000321
0.001355	0.615441	-2.245649	-1.530684	-0.000363
-0.013994	0.491048	-2.107232	-1.547090	-0.000395
-0.017234	0.265956	-1.886464	-1.844212	-0.000368
-0.001395	0.151718	-1.761187	-2.058395	-0.000439
-0.011308	-0.163919	-1.720012	-2.384682	-0.000429
-0.015785	-0.529482	-1.587727	-2.587929	-0.000378
-0.004976	-0.668261	-1.310892	-2.843125	-0.000419
-0.007769	-0.741881	-0.898267	-2.874114	-0.000359
-0.018236	-1.008437	-0.861472	-3.117462	-0.000447
-0.007193	-1.267378	-0.611795	-3.403647	-0.000353
-0.004934	-1.468776	-0.270131	-3.590488	-0.000366
-0.015358	-1.771719	-0.006436	-3.819254	-0.000270
-0.005040	-2.053508	0.186297	-4.150098	-0.000414
-0.000883	-2.314987	0.537598	-4.300482	-0.000439
-0.015763	-2.567157	0.800417	-4.500082	-0.000347
-0.008878	-3.013111	0.858237	-4.748899	-0.000364
-0.000585	-3.223817	1.165734	-4.943943	-0.000346
-0.015294	-3.520837	1.540689	-5.034173	-0.000379
-0.011734	-3.806856	1.796499	-5.119846	-0.000448
-0.003292	-4.162265	2.068078	-5.346789	-0.000426
-0.007918	-4.472824	2.235405	-5.415146	-0.000339
-0.016083	-4.872236	2.445660	-5.451602	-0.000378
-0.003846	-4.994936	2.770679	-5.428817	-0.000320
-0.008920	-5.314804	3.069416	-5.531807	-0.000346
-0.014484	-5.560205	3.288431	-5.356815	-0.000321
-0.011201	-5.920691	3.539861	-5.266585	-0.000346
-0.014250	-6.210941	3.754496	-5.273876	-0.000353
-0.015827	-6.468189	4.011182	-5.166329	-0.000275
-0.008558	-6.664510	4.316051	-4.962171	-0.000367
-0.011308	-6.760978	4.551712	-4.816344	-0.000436
-0.015742	-7.135850	4.712907	-4.749811	-0.000326
-0.011414	-7.311861	4.920534	-4.662315	-0.000381
-0.012630	-7.606343	5.072092	-4.782622	-0.000369
-0.006554	-7.678271	5.240296	-4.655935	-0.000369
-0.011244	-7.826358	5.486469	-4.459980	-0.000363
-0.009965	-8.071759	5.580208	-4.499171	-0.000279
-0.009432	-8.359471	5.646788	-4.548388	-0.000444
-0.011009	-8.427167	5.813240	-4.520134	-0.000373
-0.008451	-8.532944	5.916615	-4.493702	-0.000414
-0.008409	-8.612488	6.152276	-4.398004	-0.000412
-0.010775	-8.700494	6.223237	-4.341496	-0.000451
-0.008195	-8.860427	6.300330	-4.286811	-0.000407
-0.013696	-8.971281	6.267916	-4.259468	-0.000428
-0.009752	-8.993282	6.320480	-4.134604	-0.000516
-0.003420	-9.027131	6.444004	-3.998803	-0.000574
-0.012864	-8.841811	6.430863	-3.849330	-0.000500
-0.009283	-9.096520	6.336249	-3.834748	-0.000472
-0.006277	-9.007668	6.483427	-3.684364	-0.000549
-0.012054	-8.924739	6.293322	-3.608716	-0.000537
-0.005722	-8.998360	6.174177	-3.608716	-0.000588
-0.010349	-8.774114	6.179434	-3.417318	-0.000680
-0.020027	-8.623488	6.090076	-3.410027	-0.000688
-0.006213	-8.454246	6.041892	-3.220452	-0.000688
-0.004315	-8.289235	5.865804	-3.178527	-0.000685
-0.017512	-8.146225	5.689715	-3.092854	-0.000770
-0.009688	-7.974445	5.487345	-2.991686	-0.000712
-0.000862	-7.840743	5.305125	-2.860442	-0.000662
-0.019793	-7.663039	5.239420	-2.795732	-0.000727
-0.011052	-7.302553	4.992371	-2.584283	-0.000736
0.000993	-7.109617	4.855705	-2.429342	-0.000716
-0.018705	-6.885371	4.544703	-2.422962	-0.000833
-0.014442	-6.778749	4.176757	-2.340934	-0.000860
-0.002077	-6.502038	4.039216	-2.120371	-0.000706
-0.018492	-6.189786	3.860499	-2.048369	-0.000782
-0.020475	-5.818299	3.572275	-1.807755	-0.000816
-0.003718	-5.521279	3.405823	-1.621826	-0.000914
-0.012459	-5.395194	3.194693	-1.424960	-0.000861
-0.019196	-5.056710	2.953776	-1.356604	-0.000852
-0.009773	-4.944164	2.623501	-1.370275	-0.000908
-0.010327	-4.653913	2.436023	-1.199840	-0.000905
-0.016915	-4.437283	2.146047	-1.021202	-0.000918
-0.007556	-3.955789	1.974339	-0.755068	-0.000880
-0.000649	-3.845782	1.757952	-0.571873	-0.000955
-0.018769	-3.795855	1.360220	-0.611976	-0.000891
-0.010178	-3.454833	1.231439	-0.436983	-0.000894
0.000332	-3.173044	1.049218	-0.151710	-0.000885
-0.018599	-3.024111	0.920437	-0.055099	-0.000890
-0.012779	-2.813405	0.765374	0.081613	-0.000942
-0.001629	-2.606083	0.431595	0.104399	-0.000859
-0.018322	-2.359836	0.285292	0.342279	-0.000916
-0.025911	-2.535001	-0.085282	0.251137	-0.000818
-0.006298	-1.954501	-0.107183	0.509979	-0.000916
-0.011393	-1.829262	-0.271883	0.631198	-0.000768
-0.018705	-1.726024	-0.479509	0.625729	-0.000831
-0.005978	-1.385001	-0.447095	0.818038	-0.000765
-0.009325	-1.181064	-0.719550	0.857229	-0.000692
-0.014676	-1.075288	-0.871985	0.592007	-0.000776
-0.009261	-0.947510	-1.078735	0.560107	-0.000697
-0.012694	-0.663183	-1.131299	0.622995	-0.000756
-0.010839	-0.526097	-1.164589	0.595653	-0.000720
-0.009133	-0.346700	-1.322281	0.384204	-0.000771
-0.012672	-0.137686	-1.445805	0.423395	-0.000746
-0.008345	-0.081837	-1.760311	0.108956	-0.000775
-0.013568	0.013785	-1.860182	-0.003149	-0.000726
-0.017640	0.214337	-1.953921	-0.024111	-0.000676
-0.007769	0.413197	-1.994220	-0.027757	-0.000684
-0.012438	0.580746	-2.200970	-0.182698	-0.000705
-0.016531	0.802454	-2.215863	-0.076973	-0.000644
-0.012459	0.870150	-2.404217	-0.099759	-0.000695
-0.009901	1.291563	-2.451524	-0.055099	-0.000620
-0.020134	1.176479	-2.764278	-0.156267	-0.000694
-0.021711	1.359260	-2.817718	-0.091556	-0.000632
-0.008536	1.532733	-2.886927	-0.128013	-0.000585
-0.012225	1.762057	-2.912332	-0.128013	-0.000636
-0.012033	1.778135	-3.265385	-0.330348	-0.000660
-0.003441	1.925375	-3.214574	-0.254700	-0.000601
-0.012033	2.224088	-3.365256	-0.389590	-0.000546
-0.015977	2.188547	-3.660489	-0.655724	-0.000630
-0.002013	2.427178	-3.672754	-0.863527	-0.000506
-0.009197	2.492336	-3.773501	-1.167940	-0.000595
-0.017107	2.549879	-4.029311	-1.498785	-0.000544
-0.005722	2.644654	-3.991640	-1.733019	-0.000661
-0.009581	2.826590	-4.074866	-2.083915	-0.000590
-0.018492	2.912057	-4.088007	-2.319972	-0.000571
-0.007812	3.000063	-4.080123	-2.546003	-0.000593
-0.002674	2.972138	-4.111661	-2.868645	-0.000644
-0.019985	3.117686	-4.152836	-3.142070	-0.000611
-0.011692	3.115994	-4.151084	-3.354431	-0.000636
-0.003249	2.847745	-4.307022	-3.797380	-0.000650
-0.020368	2.930673	-4.329800	-3.969637	-0.000659
-0.014548	2.995832	-4.192258	-3.937738	-0.000613
-0.005339	2.802049	-4.234309	-4.108173	-0.000717
-0.009901	2.790202	-4.051212	-4.280431	-0.000725
-0.014271	2.741968	-3.918927	-4.189289	-0.000830
-0.001331	2.619268	-3.864611	-4.252177	-0.000795
-0.008259	2.404330	-3.751599	-4.410763	-0.000763
-0.016254	2.264706	-3.672754	-4.443575	-0.000787
-0.009155	2.024382	-3.635083	-4.453600	-0.000855
-0.008174	1.899143	-3.451110	-4.499171	-0.000809
-0.017170	1.736670	-3.282030	-4.577553	-0.000885
-0.017277	1.595353	-3.256625	-4.599427	-0.000839
-0.013354	1.413418	-3.086669	-4.585756	-0.000896
-0.016019	1.143477	-2.927225	-4.676897	-0.000927
-0.006959	0.943771	-2.812461	-4.588490	-0.000952
-0.010412	0.831225	-2.540882	-4.674163	-0.000997
-0.010178	0.598517	-2.462913	-4.788090	-0.001015
-0.016126	0.231261	-2.386695	-4.875586	-0.001092
-0.014442	0.049326	-2.210607	-4.875586	-0.001115
-0.011009	-0.047142	-2.030138	-4.922980	-0.001064
-0.014314	-0.182536	-2.005609	-4.964905	-0.001129
-0.013440	-0.361932	-1.713004	-4.956703	-0.001124
-0.010391	-0.459247	-1.672705	-4.923892	-0.001210
-0.011606	-0.511712	-1.357323	-4.819990	-0.001257
-0.013376	-0.752882	-1.329289	-4.872852	-0.001261
-0.015039	-0.856119	-1.257452	-4.932094	-0.001271
-0.013035	-0.893353	-1.112026	-4.737051	-0.001259
-0.014506	-1.067672	-1.112026	-4.853712	-0.001406
-0.012672	-1.329151	-1.086620	-4.766216	-0.001372
-0.005786	-1.438312	-0.967476	-4.773508	-0.001287
-0.016723	-1.303765	-0.773866	-4.444486	-0.001417
-0.018343	-1.460314	-0.793139	-4.363370	-0.001476
-0.006127	-1.549166	-0.735319	-4.161035	-0.001432
-0.014165	-1.432389	-0.545214	-3.955966	-0.001460
-0.016701	-1.506855	-0.562735	-3.867559	-0.001540
-0.009112	-1.561859	-0.541710	-3.852065	-0.001610
-0.011137	-1.605016	-0.555727	-3.742694	-0.001537
-0.016041	-1.462006	-0.452351	-3.668870	-0.001583
-0.008536	-1.483161	-0.498783	-3.646996	-0.001569
-0.004251	-1.640557	-0.496154	-3.529423	-0.001577
-0.016424	-1.428158	-0.572372	-3.563145	-0.001619
-0.009709	-1.301226	-0.558355	-3.348962	-0.001593
-0.002802	-1.244530	-0.580256	-3.369925	-0.001611
-0.020155	-1.218298	-0.691516	-3.238681	-0.001590
-0.017341	-1.178526	-0.657350	-3.115639	-0.001626
0.004553	-0.972050	-0.851835	-2.930621	-0.001643
-0.017831	-0.876428	-0.867605	-2.755629	-0.001667
-0.015657	-0.705494	-1.070851	-2.405645	-0.001597
-0.004337	-0.532867	-1.047197	-2.124928	-0.001555
-0.016275	-0.529482	-1.395870	-2.002799	-0.001603
-0.018194	-0.226539	-1.469459	-1.583546	-0.001631
-0.008920	-0.297620	-1.775204	-1.517924	-0.001668
-0.010199	0.037479	-1.705119	-0.980188	-0.001646
-0.017981	0.325191	-1.964434	-0.589190	-0.001481
-0.009005	0.367501	-2.221996	-0.316676	-0.001434
-0.009709	0.678061	-2.201846	0.013257	-0.001483
-0.020283	0.907384	-2.340264	0.468966	-0.001373
-0.011137	1.074933	-2.616224	0.664920	-0.001334
-0.010093	1.362645	-2.781799	1.121540	-0.001365
-0.023289	1.586891	-2.977161	1.461499	-0.001283
-0.018215	1.775596	-3.039361	1.895334	-0.001251
-0.013546	1.822137	-3.397670	2.080351	-0.001192
-0.013738	2.123388	-3.407307	2.397525	-0.001135
-0.015273	2.374713	-3.576387	2.800371	-0.001088
-0.018471	2.490644	-3.851470	2.966249	-0.001089
-0.011606	2.678503	-3.957474	3.135773	-0.001032
-0.011820	2.847745	-4.194011	3.397349	-0.000881
-0.020368	2.910364	-4.549692	3.431072	-0.000839
-0.009943	3.302160	-4.593495	3.631584	-0.000784
-0.006234	3.559408	-4.724028	3.720903	-0.000764
-0.020475	3.515405	-4.989475	3.902275	-0.000640
-0.014122	3.820041	-5.185712	3.822981	-0.000599
-0.000926	4.110291	-5.116503	3.880401	-0.000572
-0.019899	4.207605	-5.308361	3.959694	-0.000441
-0.016105	4.331998	-5.634256	3.869464	-0.000437
-0.004273	4.633249	-5.735879	3.729105	-0.000256
-0.020368	4.719563	-5.988185	3.756448	-0.000214
-0.021456	4.985273	-6.045129	3.809310	-0.000158
-0.008579	5.137591	-6.200192	3.704497	0.000001
-0.019771	5.277215	-6.500681	3.649812	0.000042
-0.052815	5.390608	-6.653992	3.660749	0.000022
-0.008814	5.740939	-6.704803	3.663483	0.000183
-0.014783	5.716399	-6.922943	3.600596	0.000230
-0.018322	5.856870	-6.996532	3.666218	0.000312
-0.008899	6.221586	-7.099031	3.689003	0.000447
-0.004401	6.266436	-7.292641	3.475731	0.000594
-0.017149	6.354441	-7.403025	3.483934	0.000434
-0.009005	6.613382	-7.503772	3.371830	0.000635
-0.005061	6.599843	-7.696505	3.271574	0.000827
-0.014570	6.672617	-7.817402	3.147621	0.000815
-0.015401	6.753853	-7.882230	2.927058	0.000898
-0.008600	6.937481	-7.950563	2.935261	0.000917
-0.018002	7.060181	-7.942679	2.973540	0.001018
-0.020326	7.180343	-7.997871	2.899716	0.001164
-0.006596	7.186266	-8.008383	2.754800	0.001242
-0.012395	7.113492	-8.118767	2.689178	0.001147
-0.017384	7.313198	-8.044302	2.650899	0.001209
-0.008259	7.266656	-8.173959	2.486844	0.001337
-0.009155	7.223500	-8.235283	2.449475	0.001346
-0.012779	7.234500	-8.114387	2.437627	0.001377
-0.008771	7.330122	-8.092485	2.428513	0.001492
-0.015316	7.132955	-8.159942	2.240761	0.001535
-0.007108	7.191344	-8.088981	2.291800	0.001502
-0.011052	7.152418	-7.998747	2.238938	0.001626
-0.013035	7.154110	-7.873470	2.363802	0.001665
-0.005530	6.964559	-7.954944	2.120454	0.001649
-0.014740	6.984868	-8.007507	2.094934	0.001653
-0.015977	6.992484	-7.677232	2.182430	0.001779
-0.009112	6.840166	-7.629049	1.992855	0.001758
-0.013632	6.857937	-7.544071	1.880751	0.001804
-0.023140	6.597304	-7.486250	1.641960	0.001817
-0.012736	6.453448	-7.483622	1.576338	0.001858
-0.013141	6.383213	-7.335568	1.305647	0.001802
-0.020262	6.348518	-7.076254	1.268279	0.001819
-0.014356	6.073500	-6.966746	1.126097	0.001872
-0.006277	5.898334	-6.783649	0.920117	0.001860
-0.015700	5.718091	-6.593544	0.725985	0.001945
-0.015593	5.644471	-6.363139	0.584716	0.002014
-0.005829	5.239136	-6.441985	0.154527	0.001999
-0.021754	5.092742	-6.153761	-0.055099	0.001978
-0.021093	4.923499	-6.017095	-0.168115	0.002012
-0.006660	4.711947	-5.662290	-0.253788	0.002008
-0.019004	4.512241	-5.418745	-0.383210	0.002004
-0.022180	4.306612	-5.455539	-0.610153	0.002024
-0.008409	3.998591	-5.154174	-0.795170	0.001961
-0.010583	3.878429	-4.947424	-0.922769	0.002095
-0.022458	3.673646	-4.605760	-1.137863	0.001946
-0.011883	3.256465	-4.645182	-1.494228	0.001979
-0.007598	2.964522	-4.378860	-1.577167	0.002012
-0.019111	2.954367	-3.957474	-1.534330	0.001942
-0.018066	2.648039	-3.885637	-1.753982	0.001913
-0.009773	2.422947	-3.650852	-1.901631	0.001930
-0.016339	2.213087	-3.414316	-2.109434	0.001876
-0.012971	1.920298	-3.286411	-2.345491	0.001983
-0.011521	1.667281	-3.206689	-2.598866	0.001866
-0.010071	1.479422	-3.023592	-2.807580	0.001858
-0.015785	1.377877	-2.683680	-2.682716	0.001865
-0.008941	1.208635	-2.537378	-2.857708	0.001824
-0.006810	1.118936	-2.324495	-2.972547	0.001782
-0.017149	0.859996	-2.299089	-3.217718	0.001813
-0.009176	0.808377	-2.031890	-3.275137	0.001725
-0.010818	0.604440	-1.962682	-3.511194	0.001800
-0.016574	0.362424	-1.740162	-3.760923	0.001707
-0.023374	0.320114	-1.644671	-3.862090	0.001608
-0.014079	0.108561	-1.550057	-4.055311	0.001594
-0.012331	0.053557	-1.460698	-4.218454	0.001598
-0.010221	-0.166458	-1.550057	-4.478208	0.001486
-0.014868	-0.066605	-1.319652	-4.467271	0.001534
-0.015955	-0.122455	-1.213649	-4.596693	0.001561
-0.011585	-0.214692	-1.179482	-4.687834	0.001440
-0.016595	-0.334007	-1.161085	-4.753456	0.001385
-0.004720	-0.349239	-1.123415	-4.805407	0.001350
-0.013632	-0.490556	-1.115530	-4.843687	0.001339
